X,Y,label
4.175436829,0.89761707,BC6
3.514159058,-0.024773332,BC6
3.758010958,0.054932622,BC6
4.591690396,0.159558413,BC6
3.257687186,0.510460764,BC6
3.10910878,0.635472951,BC6
4.586554383,0.535760058,BC6
3.676091526,1.045869974,BC6
3.841834401,0.884610323,BC6
3.265529726,0.829204617,BC6
4.203466271,-0.02204022,BC6
3.925880764,0.429759403,BC6
3.431005572,-0.25246534,BC6
3.806754683,0.882169185,BC6
3.319004391,-0.001073392,BC6
4.05727229,0.289198873,BC6
4.369239663,0.609945265,BC6
3.526588295,0.561612283,BC6
3.566014384,-0.133146854,BC6
2.928036545,0.553618168,BC6
3.835695599,0.53813043,BC6
3.443787192,-0.246504696,BC6
3.862193917,-0.126295539,BC6
4.172535275,1.015185503,BC6
3.775782679,0.405842987,BC6
4.173922871,0.194187937,BC6
3.780697678,0.629672734,BC6
3.360312556,0.612764625,BC6
3.891575192,-0.136851164,BC6
3.324444149,0.950263915,BC6
4.052100514,0.964575616,BC6
3.230523203,0.673755107,BC6
3.100245093,0.652219576,BC6
3.269159888,0.140565304,BC6
3.672866438,0.875297991,BC6
4.231873845,0.952760664,BC6
4.709562634,0.151340006,BC6
3.401221608,-0.069783958,BC6
4.283253525,0.412312714,BC6
3.359655713,0.723914591,BC6
3.848148678,0.518593875,BC6
4.019757603,0.639386652,BC6
3.93319497,0.040131984,BC6
3.831117962,0.916238485,BC6
3.836028908,0.714688522,BC6
3.486572598,-0.104547354,BC6
3.631259058,0.378770312,BC6
3.599486206,0.894632814,BC6
3.524687622,0.802728681,BC6
3.373566245,0.796730844,BC6
3.379966591,0.573860926,BC6
3.493159865,0.709417341,BC6
3.040091847,0.426916906,BC6
5.291036461,-0.178747209,BC6
3.945951317,0.898914931,BC6
4.142311428,0.944789169,BC6
3.878048275,0.396286053,BC6
4.325130318,0.249525485,BC6
4.796367501,-0.062369736,BC6
4.310450886,0.810164867,BC6
4.03692088,0.039604572,BC6
3.706601475,-0.164684864,BC6
3.134514664,0.73249091,BC6
3.477341507,0.70642027,BC6
4.018524502,0.893446235,BC3B
3.26049218,0.305334357,BC3B
4.379770134,0.538743073,BC3B
4.037133072,0.795244006,BC6
3.867371891,0.374445995,BC3B
3.339649056,0.113236634,BC3B
3.237048958,0.251577256,BC3B
3.095269535,0.659054128,BC3B
4.392117356,0.513295075,BC3B
3.245599841,0.331371082,BC3B
3.974465702,0.138694642,BC3B
3.38671336,-0.135377379,BC3B
3.979785775,0.141210464,BC3B
3.537898396,-0.141612979,BC5C
3.579736088,-0.202771398,BC5C
4.310669278,0.836086211,BC4
3.519092415,0.322262315,BC4
3.561770771,0.446275843,BC4
3.133616064,0.427242642,BC4
4.005543564,0.822007505,BC4
4.094030236,0.014173774,BC4
3.50970373,-0.224406453,BC4
3.951321457,0.40993206,BC4
5.766492699,-0.451403173,BC4
3.550468062,0.369424192,BC4
3.369048451,0.355841411,BC3B
4.095344876,0.714040113,BC3B
3.847027634,0.334139956,BC4
3.607936715,0.426666537,BC4
5.440666531,-0.38756332,BC4
3.54972205,0.171038923,BC4
3.605143641,0.615814445,BC1A
3.825920914,1.015666572,BC4
4.389994954,0.369791975,BC3B
3.101547335,0.67817126,BC1A
3.922529076,0.726901902,BC4
3.735793684,0.635563669,BC4
3.189963673,0.065251497,BC4
3.041301344,0.563816255,BC4
4.336724614,0.450103098,BC4
3.40507016,0.550013778,BC4
4.005387638,0.142720667,BC4
4.190824364,0.045689372,BC4
3.847521637,0.294673798,BC4
4.538740967,0.31059399,BC4
4.186374997,0.408622032,BC4
3.56487212,0.946545837,BC4
3.527873372,-0.087681743,BC3B
4.095799778,0.465206103,BC4
3.895638798,0.05105835,BC4
3.606072281,-0.282932135,BC4
4.479350899,0.72863814,BC4
4.998202179,-0.036892625,BC4
3.712512587,0.441643828,BC4
3.660147522,0.80028644,BC4
3.410617207,-0.175722512,BC4
3.324635123,-0.165500852,BC4
3.330839489,0.028671709,BC4
3.967265938,0.96596059,BC4
4.572257374,0.535255959,BC4
4.188365315,0.331390915,BC4
3.971589421,0.087452171,BC4
3.268007372,0.607380172,BC4
3.472839449,-0.167315217,BC4
3.890705918,0.35542312,BC4
2.938632344,0.670773474,BC4
3.663268183,0.422352889,BC4
3.699328755,0.889186917,BC4
3.492961739,0.337288899,BC4
3.362372731,-0.022480222,BC4
4.070393895,0.218140719,BC4
3.713724469,0.890462605,BC4
4.464012955,0.524085136,BC4
3.953987454,0.545342071,BC4
4.112984036,0.737389085,BC4
3.625584219,0.47990196,BC4
3.682213877,-0.108141693,BC4
3.629752015,0.775709239,BC4
3.286210154,0.037405012,BC4
4.329127167,0.123587219,BC4
3.959473465,0.776821999,BC4
4.263461922,0.183744726,BC4
3.807785605,0.089980421,BC4
3.288441752,0.249852298,BC4
3.448170279,0.330836458,BC4
3.805568789,0.583780793,BC4
3.065392588,0.58496773,BC4
3.107404326,0.648552073,BC4
3.745107506,0.057300863,BC4
4.261187886,0.321877328,BC4
3.505293702,-0.259868177,BC4
5.078573082,-0.209092709,BC4
3.384346817,0.740880666,BC4
4.242211674,0.481008532,BC4
5.035739277,-0.093398961,BC4
3.646209811,0.765879063,BC4
4.622026776,0.128640739,BC3B
3.001511668,0.502524405,BC4
3.336061095,0.411151169,BC4
3.961313103,0.312356082,BC4
3.197466706,0.158168135,BC4
3.926674221,0.149170814,BC4
5.017629479,0.282284839,BC4
4.319537495,0.834566353,BC4
4.597884987,0.407696103,BC4
3.247335051,0.183571396,BC4
4.997672413,-0.027809354,BC4
3.687718485,0.282159326,BC4
3.305338477,0.492411524,BC4
4.662054394,-0.085466357,BC4
3.455433939,-0.312148365,BC4
3.972148274,0.558327419,BC1A
5.5557631,-0.518884393,BC3B
3.783838366,0.751722334,BC3B
4.458083008,0.378853028,BC3B
3.52339897,0.858003614,BC3B
4.049168919,0.614935321,BC3B
4.361322735,0.19286224,BC3B
4.207568978,6.505852488,BC3B
3.891487454,6.562575606,BC3B
6.530511235,-0.473045262,BC3B
3.599741553,6.215318469,BC3B
5.066696976,7.682729987,BC2
4.100719307,6.511810569,BC4
4.536454533,5.993129519,BC4
4.082465027,6.981050281,BC4
4.006246899,6.002011088,BC4
3.992922161,6.258334426,BC4
5.821698998,7.000057486,BC4
4.35632882,7.198188094,BC4
4.004983281,6.311118869,BC4
4.063036774,5.958425311,BC4
4.455901478,6.439112452,BC4
4.387324189,6.783102778,BC4
4.859491681,6.122345237,BC3B
3.880548333,6.586453227,BC3B
3.880999897,6.132900027,BC5C
3.863900994,6.370072631,BC4
4.238471363,7.095122603,BC4
4.370235775,7.325086383,BC4
3.985961769,6.384712008,BC4
4.863460396,6.484550265,BC4
4.428936814,6.851765899,BC4
5.086634968,6.208048133,BC4
4.261322354,6.588269977,BC4
3.773996209,6.248223094,BC4
4.17128167,6.831175116,BC4
4.565671299,7.465464858,BC4
3.994480942,6.65806034,BC4
4.952387665,6.408280639,BC4
4.76488242,7.528583793,BC4
4.861758088,6.221011428,BC4
4.915543412,6.367298392,BC4
5.077412461,5.41327074,BC4
4.164221142,6.903478888,BC4
4.250807141,7.264923362,BC4
5.161168908,6.580563811,BC4
4.674365853,6.630639342,BC4
4.578104351,6.46256092,BC4
4.107874249,6.028214244,BC4
6.503167008,6.228783397,BC4
4.572560166,6.574425963,BC4
3.766157721,6.193179873,BC4
5.420520638,6.283158568,BC5C
4.446542118,6.704586772,BC1B
4.66687188,6.2189863,BC1A
5.278238629,6.165117053,BC1A
4.826679085,6.493022708,BC1A
4.0133265,6.148844031,BC1A
3.996734951,7.07919052,BC1A
6.030588482,7.574268607,BC1A
4.460218762,6.363003997,BC1A
4.428243493,5.976730613,BC1A
3.89145932,6.049595145,BC1A
5.011843537,6.076530723,BC1A
5.13804469,6.798375396,BC1A
4.681007241,7.463369636,BC1A
4.442765568,6.297056464,BC1A
4.187211369,6.933298854,BC1A
4.428304051,5.983094481,BC1A
4.279662465,6.707611827,BC1A
5.150565003,7.681969909,BC1A
4.243091916,6.930463103,BC1A
4.80070958,6.473708896,BC1A
4.292948101,6.831176547,BC1A
4.427962159,6.566142348,BC1A
4.096748207,6.816431312,BC1A
4.316943024,6.867100505,BC1A
5.484466885,6.312282351,BC1A
5.145908211,6.302261619,BC1A
4.596168373,6.128037719,BC1A
4.140492295,6.764383105,BC1A
4.801304673,6.674127368,BC1A
5.069808815,6.542247085,BC1A
4.769232129,6.060500888,BC1A
4.155428265,6.302224425,BC1A
5.100641106,5.949628619,BC1A
4.304302071,6.415262965,BC1A
5.393431519,6.238358764,BC1A
4.561029766,5.989234714,BC1A
4.058903073,6.754024772,BC1A
4.052351807,6.836649684,BC1A
4.997459267,6.771391181,BC1A
4.953904484,6.169867305,BC1A
4.67263398,7.454582957,BC1A
5.862678383,6.245971469,BC1A
6.044160698,6.274724273,BC1A
4.519663189,6.943331984,BC1A
4.180078362,6.11327341,BC1A
4.372351979,6.299547938,BC1A
4.971230839,6.019623069,BC1A
3.995717381,7.208335666,BC1A
4.18039975,7.007470397,BC1A
3.842946862,6.341526774,BC1A
4.144517754,6.758154181,BC1A
4.021190499,6.44711521,BC1A
5.238859032,6.695027141,BC1A
4.569241856,6.231071738,BC1A
4.115454529,6.142347602,BC1A
4.689044331,6.030461577,BC1A
4.166963433,6.265567092,BC1A
3.771648262,6.566478995,BC1A
4.311512326,7.332721976,BC1A
3.860872601,6.148151187,BC1A
3.656917189,6.489954261,BC1A
4.49665532,6.315254477,BC1A
3.75565419,6.737987784,BC1A
5.304224823,6.586298255,BC1A
4.792842244,6.25222948,BC1A
3.915943001,6.311288146,BC1A
4.951083516,6.408818034,BC1A
4.549384449,6.129372386,BC1A
5.0514935,6.213366298,BC1A
4.70614085,7.350519446,BC1A
5.042734955,6.433652667,BC1A
3.972992752,6.477001933,BC1A
3.804811095,6.512931136,BC1A
4.508084153,7.415499,BC1A
4.206667279,6.134163169,BC1A
5.899329518,6.155623702,BC1A
4.647754525,5.877589015,BC1A
4.506333683,6.016915111,BC1A
4.537669991,5.888458518,BC1A
4.721992825,6.088662414,BC1A
4.338328217,7.086449889,BC1A
4.239309643,6.164615897,BC1A
4.46727023,7.090212134,BC1A
4.222621773,7.221827296,BC1A
4.138309811,6.450704841,BC1A
4.496436451,7.018761901,BC1A
3.854690407,6.184087542,BC1A
4.126685952,6.553815631,BC2
4.217431401,5.994999198,BC2
4.058264588,6.403833178,BC2
3.804347847,6.570194987,BC2
3.82923684,6.830803184,BC2
3.922853325,6.37595394,BC2
4.583887432,7.184949664,BC2
4.130227421,6.443567065,BC2
4.569274758,6.174922255,BC2
4.147740696,7.051888255,BC2
4.117348526,6.743449,BC2
4.946964596,6.309913424,BC2
4.050629471,6.743548659,BC2
4.80219302,6.493124751,BC2
4.082972859,6.212758807,BC2
5.12148938,6.315099029,BC2
4.300367688,6.083533553,BC2
4.486775254,6.725734023,BC2
4.506240223,7.236684112,BC2
3.741802071,6.69988325,BC2
4.447646473,7.223873404,BC2
5.112020825,6.291326789,BC2
4.316712235,7.211555747,BC2
4.263869618,6.550853995,BC2
5.0260509,6.312721042,BC2
4.537589405,6.647261409,BC2
4.486737107,7.014654426,BC2
3.810905312,6.139373568,BC2
3.791654442,6.843086032,BC2
5.111581181,6.334218768,BC2
4.326656197,7.315109042,BC2
4.32314,7.266358642,BC3B
3.937743519,6.253412513,BC2
3.713628863,6.315974502,BC2
4.873835896,6.528715877,BC2
3.906028126,6.254847793,BC2
4.742587422,7.286810187,BC2
4.289557789,6.054169444,BC2
4.214183186,6.430628089,BC2
4.660304402,6.134882716,BC2
3.857768868,6.310644416,BC2
4.760105465,6.003541259,BC2
4.465164517,6.943072585,BC2
4.573753689,6.045061854,BC2
4.860668515,6.194463042,BC2
4.475568627,6.620234755,BC2
4.406750058,6.330426482,BC2
4.030420159,6.233738212,BC2
6.443819378,6.533534793,BC2
4.998107766,5.998633174,BC2
4.853425835,6.317964343,BC2
4.446432446,6.345493106,BC2
4.378197049,7.029524116,BC2
4.171609257,6.541682986,BC2
4.459409092,5.925747184,BC2
5.168280934,6.256364135,BC2
4.066173886,7.067198543,BC2
4.710593079,6.429324893,BC2
4.032127713,6.702473906,BC2
4.374123429,6.217145232,BC2
6.053882454,6.67871931,BC2
4.679275845,6.594371585,BC2
4.403631066,7.285859851,BC2
7.513477658,-1.302237006,BC2
4.588077877,7.547831801,BC2
4.249296997,6.069673327,BC2
4.70711932,6.653581885,BC2
5.015493725,16.38323334,BC2
4.954122399,16.69290569,BC2
5.215438221,16.24082401,BC2
3.347638462,16.25109413,BC2
5.26953349,16.58729008,BC2
5.522255753,16.19852856,BC2
4.409982537,15.76298454,BC2
5.27849326,16.83498028,BC2
5.683985089,16.19421318,BC2
3.057687615,16.14167145,BC2
6.0319818,16.68056515,BC2
4.945968483,16.85826328,BC2
5.661844586,16.37551334,BC2
6.242005204,16.31774929,BC2
6.254272793,16.18534305,BC2
5.225032662,16.870518,BC2
6.014061306,16.42665031,BC2
5.481890057,16.03269604,BC2
5.202451561,16.60231998,BC2
5.970092152,16.21163299,BC2
6.346053933,16.07750252,BC2
4.277036045,15.91269234,BC2
5.506412362,16.67193821,BC2
5.395706986,16.80153301,BC2
5.738922451,16.40319565,BC2
5.646525238,16.72507313,BC2
5.385489319,16.08409336,BC2
6.223430966,16.41089752,BC2
5.272054528,16.2088559,BC2
5.149700974,16.86368206,BC2
5.530721997,16.59966305,BC2
5.700804566,16.13268879,BC2
5.147384499,17.1818774,BC2
5.576840733,16.57506397,BC2
5.62430272,16.00266483,BC2
4.847679947,16.48386791,BC2
5.383327816,16.77746609,BC2
5.206021164,16.9897826,BC2
5.504026268,16.05936077,BC2
5.39700589,16.11529186,BC2
5.077597474,16.92393711,BC2
3.671895121,15.54444244,BC2
5.588287686,16.9272578,BC2
3.933533524,16.15955284,BC2
4.666926239,16.73452785,BC2
5.968028878,16.15274361,BC2
5.041941021,16.0310786,BC2
4.801442002,16.80072239,BC2
5.541884278,17.06581333,BC2
5.378325318,16.2324517,BC2
6.112704609,16.57461002,BC2
5.335359429,16.7043269,BC2
5.937741135,15.93399742,BC2
4.822402333,16.96280506,BC2
5.880155896,7.807338504,BC2
6.084915017,16.40790966,BC2
6.105004166,16.26399925,BC2
5.759923314,16.12325313,BC2
5.441414212,16.30102566,BC2
5.397481774,16.40622642,BC2
4.244281624,-9.939573976,BC2
6.146275853,16.61343983,BC2
6.144075249,16.29774406,BC2
5.073202942,16.41760948,BC2
5.035836552,16.7662299,BC2
5.576350068,16.86648586,BC2
5.547066067,16.39278534,BC2
6.165973996,16.74389484,BC2
5.035642956,16.62278011,BC2
3.733492945,16.24048355,BC2
4.965841626,16.45875862,BC2
5.381838177,16.37037399,BC2
5.466751908,16.49616459,BC2
3.210692261,14.87982967,BC2
4.938832615,15.98330238,BC2
5.296744679,16.63926342,BC2
5.015568112,17.07519558,BC2
5.517449711,16.30157402,BC2
5.724905346,16.19003036,BC2
6.007976864,16.80246761,BC2
6.12358651,16.3397353,BC2
5.297499512,16.53658131,BC2
6.012539719,16.28702095,BC2
5.094984864,16.8038142,BC2
5.06659684,16.95602634,BC2
5.654614304,15.90334061,BC2
5.256644581,16.4783223,BC2
5.227083062,16.80435207,BC2
6.139003609,16.22885445,BC2
4.941495751,16.71020344,BC2
5.740722989,16.43367412,BC2
4.893887375,16.0739024,BC2
6.024919365,16.52329281,BC2
5.743279313,16.8964732,BC2
5.867095803,16.28934219,BC2
5.186051224,16.33076218,BC2
5.859199379,16.95013454,BC2
5.097851609,16.24353722,BC2
5.933268879,16.87251499,BC2
5.425764893,16.46884373,BC2
5.451341008,16.14924171,BC2
5.985935067,16.14083794,BC2
5.441524361,16.65735462,BC2
4.094026898,15.78050068,BC2
5.927768563,16.77213505,BC2
6.075653408,16.46090248,BC2
5.067688797,16.99845341,BC2
5.810298298,16.27605942,BC2
5.252926682,16.95907047,BC2
4.946581219,16.46826294,Doublets/Contaminants
5.26627097,16.96156719,Doublets/Contaminants
5.956860875,16.68471935,Doublets/Contaminants
5.663212632,16.28261497,Doublets/Contaminants
5.449187134,16.30551556,Doublets/Contaminants
5.325602864,16.62016323,RBC_(Rod_Bipolar_cell)
5.905677651,16.19008568,RBC_(Rod_Bipolar_cell)
6.188773487,16.33443954,RBC_(Rod_Bipolar_cell)
4.858434533,16.9192622,RBC_(Rod_Bipolar_cell)
6.205992077,16.04145458,RBC_(Rod_Bipolar_cell)
5.75042281,16.11527374,RBC_(Rod_Bipolar_cell)
6.217366551,16.21056965,RBC_(Rod_Bipolar_cell)
5.241598462,17.04208591,RBC_(Rod_Bipolar_cell)
5.438960408,17.02767399,RBC_(Rod_Bipolar_cell)
6.012363289,16.79812267,RBC_(Rod_Bipolar_cell)
5.321904038,17.12535313,RBC_(Rod_Bipolar_cell)
5.27528653,16.13162067,RBC_(Rod_Bipolar_cell)
5.502765034,16.04710606,RBC_(Rod_Bipolar_cell)
5.874268864,16.19580772,RBC_(Rod_Bipolar_cell)
5.968831395,16.54017094,RBC_(Rod_Bipolar_cell)
5.472479199,16.36072281,RBC_(Rod_Bipolar_cell)
5.707908963,16.44846275,RBC_(Rod_Bipolar_cell)
6.104394768,16.517504,RBC_(Rod_Bipolar_cell)
6.122503613,16.44885567,RBC_(Rod_Bipolar_cell)
5.985460137,16.32465771,BC5A_(Cone_Bipolar_cell_5A)
5.286612843,16.81791714,RBC_(Rod_Bipolar_cell)
4.464515065,16.31686809,RBC_(Rod_Bipolar_cell)
6.100313996,16.24257019,RBC_(Rod_Bipolar_cell)
5.666189526,16.19683674,RBC_(Rod_Bipolar_cell)
6.028135155,16.2400954,AC_(Amacrine_cell)
5.02428851,16.56790951,RBC_(Rod_Bipolar_cell)
6.142680977,16.4421952,RBC_(Rod_Bipolar_cell)
4.832021092,16.7603648,RBC_(Rod_Bipolar_cell)
5.755061482,16.08833053,RBC_(Rod_Bipolar_cell)
4.789109085,16.81179836,RBC_(Rod_Bipolar_cell)
5.373934601,16.80224255,RBC_(Rod_Bipolar_cell)
3.874228333,15.50278595,RBC_(Rod_Bipolar_cell)
5.105936383,17.04965046,RBC_(Rod_Bipolar_cell)
5.981653546,16.58104351,BC5B
5.706806992,16.30700806,BC3A
5.574358796,16.59899547,RBC_(Rod_Bipolar_cell)
5.860194062,16.80559376,RBC_(Rod_Bipolar_cell)
5.725724076,16.12197521,RBC_(Rod_Bipolar_cell)
6.225190972,16.21426609,RBC_(Rod_Bipolar_cell)
6.014207695,16.63656071,RBC_(Rod_Bipolar_cell)
5.199408863,16.06792667,Doublets/Contaminants
5.854486798,16.9470084,RBC_(Rod_Bipolar_cell)
6.002991055,16.68985012,RBC_(Rod_Bipolar_cell)
5.485409115,16.07397869,RBC_(Rod_Bipolar_cell)
5.760366772,16.58240154,RBC_(Rod_Bipolar_cell)
6.012081955,16.1470311,RBC_(Rod_Bipolar_cell)
5.638824795,17.07129505,RBC_(Rod_Bipolar_cell)
5.284952496,16.25407627,RBC_(Rod_Bipolar_cell)
5.659457062,16.50421932,RBC_(Rod_Bipolar_cell)
5.864298199,16.1985667,RBC_(Rod_Bipolar_cell)
5.390465592,16.52608898,RBC_(Rod_Bipolar_cell)
5.510541294,16.38909843,RBC_(Rod_Bipolar_cell)
5.580060337,16.86360958,RBC_(Rod_Bipolar_cell)
5.168323372,16.66969135,RBC_(Rod_Bipolar_cell)
5.093626831,16.31534126,BC4
5.955153798,16.82444599,BC3B
5.976490353,16.37288978,BC7_(Cone_Bipolar_cell_7)
5.224438523,16.52962902,BC7_(Cone_Bipolar_cell_7)
4.987165306,16.31853416,BC7_(Cone_Bipolar_cell_7)
5.105042313,16.11416176,BC7_(Cone_Bipolar_cell_7)
4.998957489,16.86566379,BC7_(Cone_Bipolar_cell_7)
5.920297478,16.84268406,BC7_(Cone_Bipolar_cell_7)
5.809291218,16.17956665,BC8/9_(mixture_of_BC8_and_BC9)
5.163053368,16.24972942,BC8/9_(mixture_of_BC8_and_BC9)
5.952764843,16.34215763,RBC_(Rod_Bipolar_cell)
5.844638203,16.89004734,RBC_(Rod_Bipolar_cell)
5.201973294,16.60609844,RBC_(Rod_Bipolar_cell)
5.473505829,16.35539272,BC3B
5.089217518,16.54523495,BC3B
5.845511769,16.28354385,BC3B
5.070087288,16.77852466,BC3B
5.184742783,17.05331448,BC1B
5.166493271,16.23189381,BC1A
5.661873673,16.33584049,BC1A
5.065386628,16.96443775,BC1A
5.581738327,16.35747173,AC_(Amacrine_cell)
5.427857731,17.08060673,BC4
6.006159638,16.24618748,BC4
5.176022385,16.17613056,BC4
5.58155856,16.95200565,BC4
5.438192223,16.43167999,BC4
4.006821488,16.20640209,BC4
6.284611081,16.14348057,BC4
5.90061221,16.58826282,BC4
5.056207989,16.59465053,BC4
5.6404222,16.00711468,BC4
3.069828604,15.74148395,BC4
3.128734206,15.94830158,BC3B
4.133138512,15.42799023,BC3B
3.912400101,15.71534946,BC4
3.719072436,14.81923225,BC4
2.752135609,15.41500595,BC4
4.145407532,15.16374138,BC4
4.057778214,15.72314957,BC4
4.030260418,15.55509022,BC4
3.829572533,15.57935932,Rod_Photoreceptors
2.572035168,16.10106113,BC7_(Cone_Bipolar_cell_7)
3.41503415,15.74279812,BC2
3.469499682,15.04080418,Doublets/Contaminants
2.828005885,15.97577217,BC3A
3.539099787,15.57901695,BC3A
2.960536097,15.95025375,BC3A
2.651954506,15.62431553,BC3A
3.019712304,15.90670422,BC5B
3.111736868,15.21676376,AC_(Amacrine_cell)
6.169694279,-0.435493561,BC3A
3.884182785,15.63258865,BC2
3.562810992,14.97968319,BC5C
2.708368157,15.92582825,BC8/9_(mixture_of_BC8_and_BC9)
3.053280447,14.99827793,BC6
3.595117186,15.51043632,BC6
2.957507227,15.43114212,BC6
2.751925085,15.21849563,BC8/9_(mixture_of_BC8_and_BC9)
3.968363617,15.52091148,BC6
3.167577599,15.65383938,Cone_Photoreceptors
3.751205538,16.05224827,BC2
3.094686364,15.27735355,BC2
3.5338212,15.63719776,BC2
4.479881142,15.51770332,BC2
3.804053162,15.31887081,BC2
3.33733425,15.46022156,BC2
3.306120251,15.17960289,BC2
2.997084711,15.07917335,BC2
2.957567786,15.72152355,BC2
2.727415894,15.41715649,BC2
2.759126042,16.02846744,BC7_(Cone_Bipolar_cell_7)
3.58414111,15.35786941,BC4
2.814791296,16.07677772,BC1A
2.959949587,16.10425022,Doublets/Contaminants
3.667618607,15.39461067,BC5A_(Cone_Bipolar_cell_5A)
3.771070813,15.54603699,Doublets/Contaminants
3.330168341,15.93512562,BC5A_(Cone_Bipolar_cell_5A)
3.834863518,14.94110325,BC5A_(Cone_Bipolar_cell_5A)
3.493049477,15.10874584,BC5A_(Cone_Bipolar_cell_5A)
2.808306549,15.51204899,BC5A_(Cone_Bipolar_cell_5A)
3.6491302,15.11661842,BC5A_(Cone_Bipolar_cell_5A)
2.597015475,15.90321854,AC_(Amacrine_cell)
3.00730357,15.22411373,BC5A_(Cone_Bipolar_cell_5A)
2.754949902,15.30476597,BC5A_(Cone_Bipolar_cell_5A)
3.192875956,15.24532249,BC5A_(Cone_Bipolar_cell_5A)
2.918608044,15.56625679,BC5A_(Cone_Bipolar_cell_5A)
3.400528763,15.22467354,BC5A_(Cone_Bipolar_cell_5A)
3.96364579,15.34582546,BC5A_(Cone_Bipolar_cell_5A)
3.520602082,15.47761372,BC5A_(Cone_Bipolar_cell_5A)
3.780935858,15.11724308,BC5A_(Cone_Bipolar_cell_5A)
3.730866764,14.9189513,BC5A_(Cone_Bipolar_cell_5A)
3.43502817,15.32753113,BC5A_(Cone_Bipolar_cell_5A)
3.110529517,15.73009994,BC5A_(Cone_Bipolar_cell_5A)
3.266077135,15.89271667,BC5A_(Cone_Bipolar_cell_5A)
3.549930905,14.81095722,BC5D
3.37390909,16.18956402,BC5A_(Cone_Bipolar_cell_5A)
3.025581692,15.65285805,BC5A_(Cone_Bipolar_cell_5A)
3.091835831,15.34772327,BC5A_(Cone_Bipolar_cell_5A)
3.202082013,15.1776326,BC5A_(Cone_Bipolar_cell_5A)
2.750435208,15.5387862,BC5D
3.731990908,15.26041248,Doublets/Contaminants
5.159531926,16.61199978,RBC_(Rod_Bipolar_cell)
3.915295933,15.17154148,AC_(Amacrine_cell)
3.341673468,16.12127235,AC_(Amacrine_cell)
3.377608393,15.84808758,AC_(Amacrine_cell)
2.934183453,15.23072365,AC_(Amacrine_cell)
3.099613284,15.61787155,BC1A
2.97775421,15.71686485,AC_(Amacrine_cell)
3.244220589,15.94887379,AC_(Amacrine_cell)
3.624351834,15.49921539,MG_(Mueller_Glia)
3.942697857,15.32924679,MG_(Mueller_Glia)
3.333754156,15.79391125,Doublets/Contaminants
3.309683894,15.17840221,Doublets/Contaminants
3.210443591,16.22389152,MG_(Mueller_Glia)
3.126484488,15.45804623,MG_(Mueller_Glia)
3.229534481,15.64022377,Doublets/Contaminants
3.454792117,15.2090247,MG_(Mueller_Glia)
3.566837881,15.78282097,MG_(Mueller_Glia)
2.831409548,16.06943825,Doublets/Contaminants
2.748165224,15.93142536,RBC_(Rod_Bipolar_cell)
2.732439612,16.03034809,RBC_(Rod_Bipolar_cell)
3.07736287,16.15821293,RBC_(Rod_Bipolar_cell)
3.640296076,15.07245186,RBC_(Rod_Bipolar_cell)
2.785623406,15.66498878,RBC_(Rod_Bipolar_cell)
3.174784277,16.1006253,RBC_(Rod_Bipolar_cell)
2.657116269,15.8125489,RBC_(Rod_Bipolar_cell)
2.968219613,15.63126591,RBC_(Rod_Bipolar_cell)
3.550034378,14.82380703,RBC_(Rod_Bipolar_cell)
4.211603974,15.34723404,RBC_(Rod_Bipolar_cell)
3.760699843,14.90490749,RBC_(Rod_Bipolar_cell)
3.594131325,15.13682773,RBC_(Rod_Bipolar_cell)
3.782762144,15.10035351,RBC_(Rod_Bipolar_cell)
2.786118601,15.74962166,RBC_(Rod_Bipolar_cell)
3.236278151,15.24513367,RBC_(Rod_Bipolar_cell)
3.388109301,15.48000744,RBC_(Rod_Bipolar_cell)
4.066021775,15.12101391,RBC_(Rod_Bipolar_cell)
2.824170922,15.86699322,RBC_(Rod_Bipolar_cell)
3.309007738,15.62920025,RBC_(Rod_Bipolar_cell)
3.37416849,15.73539093,RBC_(Rod_Bipolar_cell)
2.626583908,15.97434357,Doublets/Contaminants
5.702272747,15.87657955,Doublets/Contaminants
3.931163643,15.06764248,Doublets/Contaminants
3.709448908,15.5097945,Doublets/Contaminants
3.613426541,15.32093742,Doublets/Contaminants
2.756638382,15.74450519,Doublets/Contaminants
5.312805985,16.42261722,Doublets/Contaminants
3.061258648,15.78548172,Doublets/Contaminants
3.886730526,15.12005642,Doublets/Contaminants
3.487759207,14.89040592,BC6
3.121458147,15.86925629,BC6
2.579944228,15.74030903,BC6
3.789804552,14.93841389,BC6
3.372574662,14.94888237,BC6
3.427310799,15.46252659,BC6
3.912601326,15.14225986,BC6
2.673486803,15.94174316,BC6
2.69044814,15.82099655,BC6
3.549317931,16.0838063,BC6
2.911832665,15.61430767,BC6
2.765866612,16.16457107,BC6
3.944980954,15.01402691,BC6
3.674046133,15.00148895,BC6
3.672968481,14.89524773,BC6
2.660919999,15.75283077,BC6
3.401515578,15.62986782,BC6
3.149860714,16.032038,BC6
3.059945677,15.67214134,BC6
2.754227732,15.91621235,BC6
2.764104699,15.58372429,BC6
3.045343493,16.23375347,BC6
3.278802727,15.73618629,BC6
3.746250485,15.01861504,BC6
3.104590987,16.13474872,BC6
2.74103484,15.67949798,BC6
3.530128811,15.67186287,BC6
4.043114041,15.19982269,BC6
2.610834692,16.02717522,BC6
3.241736983,15.94417122,BC6
3.082715605,16.07142761,BC6
3.578345869,15.22024467,BC6
3.621418093,15.04460266,BC6
3.375185822,15.18705013,BC6
